timestamp,terminal_id,zone_id,zone_name,passenger_count,capacity,occupancy_percent,people_entering_per_min,people_leaving_per_min,arrival_rate_per_hour,departure_rate_per_hour,queue_length,processing_rate_per_min,estimated_wait_time_min,average_dwell_time_min,active_service_counters,flow_level,quality,source_mode
2026-07-15T17:40:00.000Z,T1,GATE-AREA-A,Gate Area A,752,1100,68.36,29,24,1740,1440,21,21.18,0.99,46.89,,elevated,good,simulated
2026-07-15T17:40:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,456,900,50.67,23,20,1380,1200,15,18.31,0.82,41.48,,normal,good,simulated
2026-07-15T17:50:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1924,2400,80.17,36,30,2160,1800,24,24.79,0.97,53.72,,high,good,simulated
2026-07-15T17:50:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1218,1900,64.11,30,25,1800,1500,19,21.87,0.87,48.2,,elevated,good,simulated
2026-07-15T17:50:00.000Z,T1,CHECKIN-A,Check-in Zone A,640,900,71.11,33,28,1980,1680,96,23.33,4.11,50.96,16,elevated,good,simulated
2026-07-15T17:50:00.000Z,T1,CHECKIN-B,Check-in Zone B,570,900,63.33,28,24,1680,1440,85,20.85,4.08,46.27,16,elevated,good,simulated
2026-07-15T17:50:00.000Z,T1,SECURITY-01,Security Checkpoint,433,700,61.86,27,22,1620,1320,84,19.97,4.21,44.62,9,elevated,good,simulated
2026-07-15T17:50:00.000Z,T1,IMMIGRATION-01,Immigration Hall,461,850,54.24,26,21,1560,1260,73,19.39,3.77,43.51,9,normal,good,simulated
2026-07-15T17:50:00.000Z,T1,GATE-AREA-A,Gate Area A,766,1100,69.64,29,25,1740,1500,21,21.43,0.98,47.37,,elevated,good,simulated
2026-07-15T17:50:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,452,900,50.22,24,20,1440,1200,15,18.51,0.81,41.86,,normal,good,simulated
2026-07-15T18:00:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1882,2400,78.42,36,30,2160,1800,24,25.05,0.96,54.2,,high,good,simulated
2026-07-15T18:00:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1295,1900,68.16,31,26,1860,1560,20,22.08,0.91,48.6,,elevated,good,simulated
2026-07-15T18:00:00.000Z,T1,CHECKIN-A,Check-in Zone A,690,900,76.67,33,28,1980,1680,104,23.56,4.41,51.4,16,high,good,simulated
2026-07-15T18:00:00.000Z,T1,CHECKIN-B,Check-in Zone B,606,900,67.33,29,24,1740,1440,91,21.04,4.32,46.64,16,elevated,good,simulated
2026-07-15T18:00:00.000Z,T1,SECURITY-01,Security Checkpoint,419,700,59.86,27,23,1620,1380,81,20.16,4.02,44.96,9,elevated,good,simulated
2026-07-15T18:00:00.000Z,T1,IMMIGRATION-01,Immigration Hall,484,850,56.94,26,22,1560,1320,77,19.56,3.94,43.84,9,elevated,good,simulated
2026-07-15T18:00:00.000Z,T1,GATE-AREA-A,Gate Area A,764,1100,69.45,30,25,1800,1500,21,21.64,0.97,47.76,,elevated,good,simulated
2026-07-15T18:00:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,458,900,50.89,24,20,1440,1200,15,18.67,0.8,42.16,,normal,good,simulated
2026-07-15T18:10:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1857,2400,77.38,37,31,2220,1860,23,25.23,0.91,54.55,,high,good,simulated
2026-07-15T18:10:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1356,1900,71.37,31,26,1860,1560,21,22.24,0.94,48.89,,elevated,good,simulated
2026-07-15T18:10:00.000Z,T1,CHECKIN-A,Check-in Zone A,669,900,74.33,34,28,2040,1680,100,23.74,4.21,51.72,16,elevated,good,simulated
2026-07-15T18:10:00.000Z,T1,CHECKIN-B,Check-in Zone B,569,900,63.22,29,24,1740,1440,85,21.19,4.01,46.91,16,elevated,good,simulated
2026-07-15T18:10:00.000Z,T1,SECURITY-01,Security Checkpoint,456,700,65.14,27,23,1620,1380,88,20.29,4.34,45.21,9,elevated,good,simulated
2026-07-15T18:10:00.000Z,T1,IMMIGRATION-01,Immigration Hall,513,850,60.35,26,22,1560,1320,81,19.69,4.11,44.08,9,elevated,good,simulated
2026-07-15T18:10:00.000Z,T1,GATE-AREA-A,Gate Area A,745,1100,67.73,30,25,1800,1500,20,21.79,0.92,48.04,,elevated,good,simulated
2026-07-15T18:10:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,475,900,52.78,24,20,1440,1200,16,18.79,0.85,42.38,,normal,good,simulated
2026-07-15T18:20:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1858,2400,77.42,37,31,2220,1860,23,25.35,0.91,54.77,,high,good,simulated
2026-07-15T18:20:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1390,1900,73.16,31,26,1860,1560,22,22.33,0.99,49.07,,elevated,good,simulated
2026-07-15T18:20:00.000Z,T1,CHECKIN-A,Check-in Zone A,652,900,72.44,34,29,2040,1740,98,23.84,4.11,51.92,16,elevated,good,simulated
2026-07-15T18:20:00.000Z,T1,CHECKIN-B,Check-in Zone B,598,900,66.44,29,24,1740,1440,90,21.28,4.23,47.08,16,elevated,good,simulated
2026-07-15T18:20:00.000Z,T1,SECURITY-01,Security Checkpoint,435,700,62.14,27,23,1620,1380,84,20.37,4.12,45.37,9,elevated,good,simulated
2026-07-15T18:20:00.000Z,T1,IMMIGRATION-01,Immigration Hall,476,850,56,26,22,1560,1320,76,19.77,3.84,44.23,9,elevated,good,simulated
2026-07-15T18:20:00.000Z,T1,GATE-AREA-A,Gate Area A,715,1100,65,30,25,1800,1500,20,21.88,0.91,48.22,,elevated,good,simulated
2026-07-15T18:20:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,501,900,55.67,25,21,1500,1260,17,18.86,0.9,42.52,,elevated,good,simulated
2026-07-15T18:30:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1886,2400,78.58,37,31,2220,1860,24,25.39,0.95,54.84,,high,good,simulated
2026-07-15T18:30:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1393,1900,73.32,31,26,1860,1560,22,22.36,0.98,49.13,,elevated,good,simulated
2026-07-15T18:30:00.000Z,T1,CHECKIN-A,Check-in Zone A,644,900,71.56,34,29,2040,1740,97,23.88,4.06,51.99,16,elevated,good,simulated
2026-07-15T18:30:00.000Z,T1,CHECKIN-B,Check-in Zone B,617,900,68.56,29,24,1740,1440,93,21.31,4.37,47.13,16,elevated,good,simulated
2026-07-15T18:30:00.000Z,T1,SECURITY-01,Security Checkpoint,417,700,59.57,27,23,1620,1380,80,20.4,3.92,45.42,9,elevated,good,simulated
2026-07-15T18:30:00.000Z,T1,IMMIGRATION-01,Immigration Hall,504,850,59.29,26,22,1560,1320,80,19.79,4.04,44.28,9,elevated,good,simulated
2026-07-15T18:30:00.000Z,T1,GATE-AREA-A,Gate Area A,767,1100,69.73,30,25,1800,1500,21,21.91,0.96,48.28,,elevated,good,simulated
2026-07-15T18:30:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,531,900,59,25,21,1500,1260,18,18.89,0.95,42.56,,elevated,good,simulated
2026-07-15T18:40:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1935,2400,80.63,37,31,2220,1860,24,25.35,0.95,54.77,,high,good,simulated
2026-07-15T18:40:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1364,1900,71.79,31,26,1860,1560,22,22.33,0.99,49.07,,elevated,good,simulated
2026-07-15T18:40:00.000Z,T1,CHECKIN-A,Check-in Zone A,646,900,71.78,34,29,2040,1740,97,23.84,4.07,51.92,16,elevated,good,simulated
2026-07-15T18:40:00.000Z,T1,CHECKIN-B,Check-in Zone B,622,900,69.11,29,24,1740,1440,93,21.28,4.37,47.08,16,elevated,good,simulated
2026-07-15T18:40:00.000Z,T1,SECURITY-01,Security Checkpoint,405,700,57.86,27,23,1620,1380,78,20.37,3.83,45.37,9,elevated,good,simulated
2026-07-15T18:40:00.000Z,T1,IMMIGRATION-01,Immigration Hall,524,850,61.65,26,22,1560,1320,83,19.77,4.2,44.23,9,elevated,good,simulated
2026-07-15T18:40:00.000Z,T1,GATE-AREA-A,Gate Area A,733,1100,66.64,30,25,1800,1500,20,21.88,0.91,48.22,,elevated,good,simulated
2026-07-15T18:40:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,488,900,54.22,25,21,1500,1260,16,18.86,0.85,42.52,,normal,good,simulated
2026-07-15T18:50:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1998,2400,83.25,37,31,2220,1860,25,25.23,0.99,54.55,,high,good,simulated
2026-07-15T18:50:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1310,1900,68.95,31,26,1860,1560,21,22.24,0.94,48.89,,elevated,good,simulated
2026-07-15T18:50:00.000Z,T1,CHECKIN-A,Check-in Zone A,657,900,73,34,28,2040,1680,99,23.74,4.17,51.72,16,elevated,good,simulated
2026-07-15T18:50:00.000Z,T1,CHECKIN-B,Check-in Zone B,612,900,68,29,24,1740,1440,92,21.19,4.34,46.91,16,elevated,good,simulated
2026-07-15T18:50:00.000Z,T1,SECURITY-01,Security Checkpoint,401,700,57.29,27,23,1620,1380,77,20.29,3.8,45.21,9,elevated,good,simulated
2026-07-15T18:50:00.000Z,T1,IMMIGRATION-01,Immigration Hall,532,850,62.59,26,22,1560,1320,84,19.69,4.27,44.08,9,elevated,good,simulated
2026-07-15T18:50:00.000Z,T1,GATE-AREA-A,Gate Area A,705,1100,64.09,30,25,1800,1500,19,21.79,0.87,48.04,,elevated,good,simulated
2026-07-15T18:50:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,511,900,56.78,24,20,1440,1200,17,18.79,0.9,42.38,,elevated,good,simulated
2026-07-15T19:00:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1868,2400,77.83,36,30,2160,1800,23,25.05,0.92,54.2,,high,good,simulated
2026-07-15T19:00:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1237,1900,65.11,31,26,1860,1560,20,22.08,0.91,48.6,,elevated,good,simulated
2026-07-15T19:00:00.000Z,T1,CHECKIN-A,Check-in Zone A,676,900,75.11,33,28,1980,1680,101,23.56,4.29,51.4,16,high,good,simulated
2026-07-15T19:00:00.000Z,T1,CHECKIN-B,Check-in Zone B,589,900,65.44,29,24,1740,1440,88,21.04,4.18,46.64,16,elevated,good,simulated
2026-07-15T19:00:00.000Z,T1,SECURITY-01,Security Checkpoint,405,700,57.86,27,23,1620,1380,78,20.16,3.87,44.96,9,elevated,good,simulated
2026-07-15T19:00:00.000Z,T1,IMMIGRATION-01,Immigration Hall,527,850,62,26,22,1560,1320,84,19.56,4.29,43.84,9,elevated,good,simulated
2026-07-15T19:00:00.000Z,T1,GATE-AREA-A,Gate Area A,688,1100,62.55,30,25,1800,1500,19,21.64,0.88,47.76,,elevated,good,simulated
2026-07-15T19:00:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,523,900,58.11,24,20,1440,1200,17,18.67,0.91,42.16,,elevated,good,simulated
2026-07-15T19:10:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1917,2400,79.88,36,30,2160,1800,24,24.79,0.97,53.72,,high,good,simulated
2026-07-15T19:10:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1310,1900,68.95,30,25,1800,1500,21,21.87,0.96,48.2,,elevated,good,simulated
2026-07-15T19:10:00.000Z,T1,CHECKIN-A,Check-in Zone A,625,900,69.44,33,28,1980,1680,94,23.33,4.03,50.96,16,elevated,good,simulated
2026-07-15T19:10:00.000Z,T1,CHECKIN-B,Check-in Zone B,555,900,61.67,28,24,1680,1440,83,20.85,3.98,46.27,16,elevated,good,simulated
2026-07-15T19:10:00.000Z,T1,SECURITY-01,Security Checkpoint,416,700,59.43,27,22,1620,1320,80,19.97,4.01,44.62,9,elevated,good,simulated
2026-07-15T19:10:00.000Z,T1,IMMIGRATION-01,Immigration Hall,509,850,59.88,26,21,1560,1260,81,19.39,4.18,43.51,9,elevated,good,simulated
2026-07-15T19:10:00.000Z,T1,GATE-AREA-A,Gate Area A,685,1100,62.27,29,25,1740,1500,19,21.43,0.89,47.37,,elevated,good,simulated
2026-07-15T19:10:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,522,900,58,24,20,1440,1200,17,18.51,0.92,41.86,,elevated,good,simulated
2026-07-15T19:20:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1941,2400,80.88,35,30,2100,1800,24,24.47,0.98,53.12,,high,good,simulated
2026-07-15T19:20:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1235,1900,65,30,25,1800,1500,20,21.61,0.93,47.71,,elevated,good,simulated
2026-07-15T19:20:00.000Z,T1,CHECKIN-A,Check-in Zone A,644,900,71.56,32,27,1920,1620,97,23.04,4.21,50.41,15,elevated,good,simulated
2026-07-15T19:20:00.000Z,T1,CHECKIN-B,Check-in Zone B,588,900,65.33,28,23,1680,1380,88,20.61,4.27,45.81,15,elevated,good,simulated
2026-07-15T19:20:00.000Z,T1,SECURITY-01,Security Checkpoint,431,700,61.57,26,22,1560,1320,83,19.75,4.2,44.19,9,elevated,good,simulated
2026-07-15T19:20:00.000Z,T1,IMMIGRATION-01,Immigration Hall,479,850,56.35,25,21,1500,1260,76,19.17,3.96,43.11,9,elevated,good,simulated
2026-07-15T19:20:00.000Z,T1,GATE-AREA-A,Gate Area A,694,1100,63.09,29,24,1740,1440,19,21.18,0.9,46.89,,elevated,good,simulated
2026-07-15T19:20:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,507,900,56.33,23,20,1380,1200,17,18.31,0.93,41.48,,elevated,good,simulated
2026-07-15T19:30:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1929,2400,80.38,34,29,2040,1740,24,24.1,1,52.42,,high,good,simulated
2026-07-15T19:30:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1175,1900,61.84,29,24,1740,1440,19,21.3,0.89,47.13,,elevated,good,simulated
2026-07-15T19:30:00.000Z,T1,CHECKIN-A,Check-in Zone A,656,900,72.89,32,27,1920,1620,98,22.7,4.32,49.77,15,elevated,good,simulated
2026-07-15T19:30:00.000Z,T1,CHECKIN-B,Check-in Zone B,549,900,61,27,23,1620,1380,82,20.32,4.04,45.27,15,elevated,good,simulated
2026-07-15T19:30:00.000Z,T1,SECURITY-01,Security Checkpoint,391,700,55.86,26,21,1560,1260,75,19.48,3.85,43.69,8,elevated,good,simulated
2026-07-15T19:30:00.000Z,T1,IMMIGRATION-01,Immigration Hall,443,850,52.12,25,21,1500,1260,70,18.92,3.7,42.63,8,normal,good,simulated
2026-07-15T19:30:00.000Z,T1,GATE-AREA-A,Gate Area A,712,1100,64.73,28,24,1680,1440,19,20.88,0.91,46.33,,elevated,good,simulated
2026-07-15T19:30:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,480,900,53.33,23,19,1380,1140,16,18.08,0.88,41.04,,normal,good,simulated
2026-07-15T19:40:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1879,2400,78.29,34,28,2040,1680,23,23.69,0.97,51.63,,high,good,simulated
2026-07-15T19:40:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1137,1900,59.84,28,24,1680,1440,18,20.96,0.86,46.48,,elevated,good,simulated
2026-07-15T19:40:00.000Z,T1,CHECKIN-A,Check-in Zone A,657,900,73,31,26,1860,1560,99,22.32,4.43,49.05,15,elevated,good,simulated
2026-07-15T19:40:00.000Z,T1,CHECKIN-B,Check-in Zone B,516,900,57.33,27,22,1620,1320,77,20,3.85,44.67,15,elevated,good,simulated
2026-07-15T19:40:00.000Z,T1,SECURITY-01,Security Checkpoint,404,700,57.71,25,21,1500,1260,78,19.19,4.07,43.13,8,elevated,good,simulated
2026-07-15T19:40:00.000Z,T1,IMMIGRATION-01,Immigration Hall,473,850,55.65,24,20,1440,1200,75,18.64,4.02,42.1,8,elevated,good,simulated
2026-07-15T19:40:00.000Z,T1,GATE-AREA-A,Gate Area A,646,1100,58.73,28,23,1680,1380,18,20.55,0.88,45.7,,elevated,good,simulated
2026-07-15T19:40:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,443,900,49.22,23,19,1380,1140,15,17.82,0.84,40.55,,normal,good,simulated
2026-07-15T19:50:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1794,2400,74.75,33,28,1980,1680,22,23.24,0.95,50.78,,elevated,good,simulated
2026-07-15T19:50:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1124,1900,59.16,28,23,1680,1380,18,20.59,0.87,45.77,,elevated,good,simulated
2026-07-15T19:50:00.000Z,T1,CHECKIN-A,Check-in Zone A,644,900,71.56,30,25,1800,1500,97,21.91,4.43,48.28,15,elevated,good,simulated
2026-07-15T19:50:00.000Z,T1,CHECKIN-B,Check-in Zone B,493,900,54.78,26,22,1560,1320,74,19.66,3.76,44.02,15,normal,good,simulated
2026-07-15T19:50:00.000Z,T1,SECURITY-01,Security Checkpoint,410,700,58.57,25,21,1500,1260,79,18.86,4.19,42.52,8,elevated,good,simulated
2026-07-15T19:50:00.000Z,T1,IMMIGRATION-01,Immigration Hall,439,850,51.65,24,20,1440,1200,70,18.33,3.82,41.52,8,normal,good,simulated
2026-07-15T19:50:00.000Z,T1,GATE-AREA-A,Gate Area A,665,1100,60.45,27,23,1620,1380,18,20.19,0.89,45.02,,elevated,good,simulated
2026-07-15T19:50:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,475,900,52.78,22,18,1320,1080,16,17.54,0.91,40.02,,normal,good,simulated
2026-07-15T20:00:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1682,2400,70.08,32,27,1920,1620,21,22.76,0.92,49.88,,elevated,good,simulated
2026-07-15T20:00:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1133,1900,59.63,27,23,1620,1380,18,20.19,0.89,45.03,,elevated,good,simulated
2026-07-15T20:00:00.000Z,T1,CHECKIN-A,Check-in Zone A,618,900,68.67,29,25,1740,1500,93,21.48,4.33,47.45,14,elevated,good,simulated
2026-07-15T20:00:00.000Z,T1,CHECKIN-B,Check-in Zone B,481,900,53.44,25,21,1500,1260,72,19.29,3.73,43.33,14,normal,good,simulated
2026-07-15T20:00:00.000Z,T1,SECURITY-01,Security Checkpoint,407,700,58.14,24,20,1440,1200,78,18.52,4.21,41.88,8,elevated,good,simulated
2026-07-15T20:00:00.000Z,T1,IMMIGRATION-01,Immigration Hall,413,850,48.59,23,19,1380,1140,66,18.01,3.66,40.91,8,normal,good,simulated
2026-07-15T20:00:00.000Z,T1,GATE-AREA-A,Gate Area A,677,1100,61.55,26,22,1560,1320,18,19.81,0.91,44.3,,elevated,good,simulated
2026-07-15T20:00:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,436,900,48.44,21,18,1260,1080,15,17.24,0.87,39.45,,normal,good,simulated
2026-07-15T20:10:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1748,2400,72.83,31,26,1860,1560,22,22.27,0.99,48.95,,elevated,good,simulated
2026-07-15T20:10:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1158,1900,60.95,26,22,1560,1320,18,19.79,0.91,44.26,,elevated,good,simulated
2026-07-15T20:10:00.000Z,T1,CHECKIN-A,Check-in Zone A,581,900,64.56,29,24,1740,1440,87,21.03,4.14,46.61,14,elevated,good,simulated
2026-07-15T20:10:00.000Z,T1,CHECKIN-B,Check-in Zone B,481,900,53.44,25,21,1500,1260,72,18.92,3.81,42.62,14,normal,good,simulated
2026-07-15T20:10:00.000Z,T1,SECURITY-01,Security Checkpoint,393,700,56.14,23,19,1380,1140,76,18.17,4.18,41.22,8,elevated,good,simulated
2026-07-15T20:10:00.000Z,T1,IMMIGRATION-01,Immigration Hall,397,850,46.71,22,19,1320,1140,63,17.68,3.56,40.28,8,normal,good,simulated
2026-07-15T20:10:00.000Z,T1,GATE-AREA-A,Gate Area A,676,1100,61.45,26,21,1560,1260,18,19.41,0.93,43.56,,elevated,good,simulated
2026-07-15T20:10:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,404,900,44.89,21,17,1260,1020,13,16.93,0.77,38.87,,normal,good,simulated
2026-07-15T20:20:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1622,2400,67.58,30,25,1800,1500,20,21.77,0.92,48.01,,elevated,good,simulated
2026-07-15T20:20:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1039,1900,54.68,25,21,1500,1260,16,19.38,0.83,43.49,,normal,good,simulated
2026-07-15T20:20:00.000Z,T1,CHECKIN-A,Check-in Zone A,536,900,59.56,28,23,1680,1380,80,20.57,3.89,45.75,14,elevated,good,simulated
2026-07-15T20:20:00.000Z,T1,CHECKIN-B,Check-in Zone B,491,900,54.56,24,20,1440,1200,74,18.54,3.99,41.91,14,normal,good,simulated
2026-07-15T20:20:00.000Z,T1,SECURITY-01,Security Checkpoint,370,700,52.86,23,19,1380,1140,71,17.82,3.98,40.55,8,normal,good,simulated
2026-07-15T20:20:00.000Z,T1,IMMIGRATION-01,Immigration Hall,394,850,46.35,22,18,1320,1080,63,17.34,3.63,39.64,8,normal,good,simulated
2026-07-15T20:20:00.000Z,T1,GATE-AREA-A,Gate Area A,659,1100,59.91,25,21,1500,1260,18,19.02,0.95,42.81,,elevated,good,simulated
2026-07-15T20:20:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,383,900,42.56,20,17,1200,1020,13,16.62,0.78,38.29,,normal,good,simulated
2026-07-15T20:30:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1511,2400,62.96,29,24,1740,1440,19,21.28,0.89,47.08,,elevated,good,simulated
2026-07-15T20:30:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1068,1900,56.21,25,21,1500,1260,17,18.97,0.9,42.72,,elevated,good,simulated
2026-07-15T20:30:00.000Z,T1,CHECKIN-A,Check-in Zone A,562,900,62.44,27,23,1620,1380,84,20.12,4.17,44.9,13,elevated,good,simulated
2026-07-15T20:30:00.000Z,T1,CHECKIN-B,Check-in Zone B,507,900,56.33,23,19,1380,1140,76,18.16,4.18,41.19,13,elevated,good,simulated
2026-07-15T20:30:00.000Z,T1,SECURITY-01,Security Checkpoint,340,700,48.57,22,18,1320,1080,66,17.47,3.78,39.88,7,normal,good,simulated
2026-07-15T20:30:00.000Z,T1,IMMIGRATION-01,Immigration Hall,401,850,47.18,21,18,1260,1080,64,17.01,3.76,39.01,7,normal,good,simulated
2026-07-15T20:30:00.000Z,T1,GATE-AREA-A,Gate Area A,628,1100,57.09,24,20,1440,1200,17,18.62,0.91,42.06,,elevated,good,simulated
2026-07-15T20:30:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,375,900,41.67,20,16,1200,960,13,16.31,0.8,37.7,,normal,good,simulated
2026-07-15T20:40:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1427,2400,59.46,28,24,1680,1440,18,20.8,0.87,46.17,,elevated,good,simulated
2026-07-15T20:40:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1083,1900,57,24,20,1440,1200,17,18.57,0.92,41.97,,elevated,good,simulated
2026-07-15T20:40:00.000Z,T1,CHECKIN-A,Check-in Zone A,519,900,57.67,26,22,1560,1320,78,19.68,3.96,44.07,13,elevated,good,simulated
2026-07-15T20:40:00.000Z,T1,CHECKIN-B,Check-in Zone B,451,900,50.11,22,19,1320,1140,68,17.79,3.82,40.5,13,normal,good,simulated
2026-07-15T20:40:00.000Z,T1,SECURITY-01,Security Checkpoint,363,700,51.86,21,18,1260,1080,70,17.12,4.09,39.23,7,normal,good,simulated
2026-07-15T20:40:00.000Z,T1,IMMIGRATION-01,Immigration Hall,415,850,48.82,20,17,1200,1020,66,16.68,3.96,38.39,7,normal,good,simulated
2026-07-15T20:40:00.000Z,T1,GATE-AREA-A,Gate Area A,584,1100,53.09,23,19,1380,1140,16,18.24,0.88,41.34,,normal,good,simulated
2026-07-15T20:40:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,378,900,42,19,16,1140,960,13,16.01,0.81,37.13,,normal,good,simulated
2026-07-15T20:50:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1378,2400,57.42,27,23,1620,1380,17,20.33,0.84,45.29,,elevated,good,simulated
2026-07-15T20:50:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1076,1900,56.63,23,19,1380,1140,17,18.19,0.93,41.24,,elevated,good,simulated
2026-07-15T20:50:00.000Z,T1,CHECKIN-A,Check-in Zone A,485,900,53.89,25,21,1500,1260,73,19.26,3.79,43.27,13,normal,good,simulated
2026-07-15T20:50:00.000Z,T1,CHECKIN-B,Check-in Zone B,464,900,51.56,22,18,1320,1080,70,17.44,4.01,39.83,13,normal,good,simulated
2026-07-15T20:50:00.000Z,T1,SECURITY-01,Security Checkpoint,332,700,47.43,21,17,1260,1020,64,16.79,3.81,38.61,7,normal,good,simulated
2026-07-15T20:50:00.000Z,T1,IMMIGRATION-01,Immigration Hall,365,850,42.94,20,16,1200,960,58,16.36,3.54,37.8,7,normal,good,simulated
2026-07-15T20:50:00.000Z,T1,GATE-AREA-A,Gate Area A,532,1100,48.36,23,19,1380,1140,15,17.87,0.84,40.64,,normal,good,simulated
2026-07-15T20:50:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,392,900,43.56,19,15,1140,900,13,15.72,0.83,36.58,,normal,good,simulated
2026-07-15T21:00:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1365,2400,56.88,26,22,1560,1320,17,19.89,0.85,44.46,,elevated,good,simulated
2026-07-15T21:00:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1045,1900,55,23,19,1380,1140,17,17.82,0.95,40.56,,elevated,good,simulated
2026-07-15T21:00:00.000Z,T1,CHECKIN-A,Check-in Zone A,463,900,51.44,25,20,1500,1200,69,18.86,3.66,42.51,12,normal,good,simulated
2026-07-15T21:00:00.000Z,T1,CHECKIN-B,Check-in Zone B,467,900,51.89,21,18,1260,1080,70,17.1,4.09,39.19,12,normal,good,simulated
2026-07-15T21:00:00.000Z,T1,SECURITY-01,Security Checkpoint,305,700,43.57,20,17,1200,1020,59,16.48,3.58,38.02,7,normal,good,simulated
2026-07-15T21:00:00.000Z,T1,IMMIGRATION-01,Immigration Hall,381,850,44.82,19,16,1140,960,61,16.07,3.8,37.24,7,normal,good,simulated
2026-07-15T21:00:00.000Z,T1,GATE-AREA-A,Gate Area A,568,1100,51.64,22,18,1320,1080,15,17.51,0.86,39.97,,normal,good,simulated
2026-07-15T21:00:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,340,900,37.78,18,15,1080,900,11,15.45,0.71,36.06,,normal,good,simulated
2026-07-15T21:10:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1382,2400,57.58,26,21,1560,1260,17,19.48,0.87,43.69,,elevated,good,simulated
2026-07-15T21:10:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,990,1900,52.11,22,18,1320,1080,16,17.48,0.92,39.91,,normal,good,simulated
2026-07-15T21:10:00.000Z,T1,CHECKIN-A,Check-in Zone A,455,900,50.56,24,20,1440,1200,68,18.48,3.68,41.8,12,normal,good,simulated
2026-07-15T21:10:00.000Z,T1,CHECKIN-B,Check-in Zone B,460,900,51.11,21,17,1260,1020,69,16.79,4.11,38.59,12,normal,good,simulated
2026-07-15T21:10:00.000Z,T1,SECURITY-01,Security Checkpoint,287,700,41,19,16,1140,960,55,16.19,3.4,37.46,7,normal,good,simulated
2026-07-15T21:10:00.000Z,T1,IMMIGRATION-01,Immigration Hall,391,850,46,19,16,1140,960,62,15.79,3.93,36.71,7,normal,good,simulated
